adsh,tag,version,ddate,qtrs,uom,dimh,iprx,value,footnote,footlen,dimn,coreg,durp,datp,dcml
0001193125-24-075464,IncreaseDecreaseThroughNetExchangeDifferencesPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x58abcd32842bd4cc92516652495662f6,0,10159000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughNetExchangeDifferencesPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x6053f29f68a91d154206e390683cc852,0,-13940000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughNetExchangeDifferencesPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x9c42087417fed139149c814496c6e3fc,0,27813000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughNetExchangeDifferencesPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0xa10b6b8f4ac53fa05bdfe1b1649fab1b,0,-4000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughNetExchangeDifferencesPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0xaff8bc21e8965e6bba54967dd11575e0,0,13340000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughNetExchangeDifferencesPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0xdc7b62d0ab1ee42ae3b6229fc4a9e1fb,0,-4277000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughNetExchangeDifferencesPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0xffad9347ef7dfc3580d6c782d49ba7a6,0,4227000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughOtherChangesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0x00000000,0,269000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughOtherChangesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0x0904ae52e61f3864cbf5b5afe3ca8703,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughOtherChangesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0x167e0d820e7b348994f3e4c54228dfbe,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughOtherChangesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0x7773b0c506b0a192042e0be994f48c79,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughOtherChangesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0xe7b06c577769c2d2a698675e2e028cbd,0,411000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughOtherChangesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0xf385be2688ef2e8e8daeb6c74dceaa73,0,-142000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20221231,4,CAD,0x00000000,0,-6201000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20221231,4,CAD,0x1a79c291baebc83aef46195b18acdaff,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20221231,4,CAD,0x35ccb786c210d4b6a9b48617fd07785b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20221231,4,CAD,0x3abc2d35a1547202d6fa560e79aca04b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20221231,4,CAD,0x3b5a78dec0b4c75a3d9d9565587247f7,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20221231,4,CAD,0x755476fcbe650d3048cd99f6496faf9a,0,-6201000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20221231,4,CAD,0xaaa63ccb09eb95eb322e27810e310be3,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20221231,4,CAD,0xd82a28885fbb847f36d7012556c05565,0,-6201000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20221231,4,CAD,0xdc046cbda50254d6deecfadb0aa654e8,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20231231,4,CAD,0x00000000,0,-6408000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20231231,4,CAD,0x1a79c291baebc83aef46195b18acdaff,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20231231,4,CAD,0x35ccb786c210d4b6a9b48617fd07785b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20231231,4,CAD,0x3abc2d35a1547202d6fa560e79aca04b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20231231,4,CAD,0x3b5a78dec0b4c75a3d9d9565587247f7,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20231231,4,CAD,0x755476fcbe650d3048cd99f6496faf9a,0,-6408000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20231231,4,CAD,0xaaa63ccb09eb95eb322e27810e310be3,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20231231,4,CAD,0xd82a28885fbb847f36d7012556c05565,0,-6408000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentRestrictedAndPerformanceShares,0001193125-24-075464,20231231,4,CAD,0xdc046cbda50254d6deecfadb0aa654e8,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20221231,4,CAD,0x00000000,0,3318000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20221231,4,CAD,0x1a79c291baebc83aef46195b18acdaff,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20221231,4,CAD,0x35ccb786c210d4b6a9b48617fd07785b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20221231,4,CAD,0x3abc2d35a1547202d6fa560e79aca04b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20221231,4,CAD,0x3b5a78dec0b4c75a3d9d9565587247f7,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20221231,4,CAD,0x755476fcbe650d3048cd99f6496faf9a,0,3318000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20221231,4,CAD,0xaaa63ccb09eb95eb322e27810e310be3,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20221231,4,CAD,0xd82a28885fbb847f36d7012556c05565,0,3318000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20221231,4,CAD,0xdc046cbda50254d6deecfadb0aa654e8,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20231231,4,CAD,0x00000000,0,3692000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20231231,4,CAD,0x1a79c291baebc83aef46195b18acdaff,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20231231,4,CAD,0x35ccb786c210d4b6a9b48617fd07785b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20231231,4,CAD,0x3abc2d35a1547202d6fa560e79aca04b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20231231,4,CAD,0x3b5a78dec0b4c75a3d9d9565587247f7,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20231231,4,CAD,0x755476fcbe650d3048cd99f6496faf9a,0,3692000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20231231,4,CAD,0xaaa63ccb09eb95eb322e27810e310be3,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20231231,4,CAD,0xd82a28885fbb847f36d7012556c05565,0,3692000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughSharebasedPaymentTransactions,ifrs/2023,20231231,4,CAD,0xdc046cbda50254d6deecfadb0aa654e8,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTimeValueOfMoneyAdjustmentOtherProvisions,ifrs/2023,20231231,4,CAD,0x00000000,0,39619000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTimeValueOfMoneyAdjustmentOtherProvisions,ifrs/2023,20231231,4,CAD,0x1d8665edc438c795fc8bd90361f971f4,0,39096000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTimeValueOfMoneyAdjustmentOtherProvisions,ifrs/2023,20231231,4,CAD,0xefa0a9ea90eabc117ec761a830771f5a,0,523000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2023,20231231,4,CAD,0x00000000,0,24000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2023,20231231,4,CAD,0x1a79c291baebc83aef46195b18acdaff,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2023,20231231,4,CAD,0x35ccb786c210d4b6a9b48617fd07785b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2023,20231231,4,CAD,0x3abc2d35a1547202d6fa560e79aca04b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2023,20231231,4,CAD,0x3b5a78dec0b4c75a3d9d9565587247f7,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2023,20231231,4,CAD,0x755476fcbe650d3048cd99f6496faf9a,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2023,20231231,4,CAD,0xaaa63ccb09eb95eb322e27810e310be3,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2023,20231231,4,CAD,0xd82a28885fbb847f36d7012556c05565,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2023,20231231,4,CAD,0xdc046cbda50254d6deecfadb0aa654e8,0,24000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20221231,4,CAD,0x00ea2ffd37f224336c0682cb2165bd87,0,429000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20221231,4,CAD,0x240f5755ad2c4d553a5cf9e24a6c03df,0,0.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20221231,4,CAD,0x515c503fd395cc5a10d51f231ca59ef2,0,-167000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20221231,4,CAD,0x6053f29f68a91d154206e390683cc852,0,25023000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20221231,4,CAD,0xa10b6b8f4ac53fa05bdfe1b1649fab1b,0,-63518000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20221231,4,CAD,0xdc7b62d0ab1ee42ae3b6229fc4a9e1fb,0,39091000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x00ea2ffd37f224336c0682cb2165bd87,0,329000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x1cd2c677c05e6bcddfae21cb59d368f3,0,0.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x240f5755ad2c4d553a5cf9e24a6c03df,0,0.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x2d8771c5bb0a9be2e98c47444c3333bf,0,11000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x515c503fd395cc5a10d51f231ca59ef2,0,3334000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x58abcd32842bd4cc92516652495662f6,0,0.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x6053f29f68a91d154206e390683cc852,0,40011000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0x9c42087417fed139149c814496c6e3fc,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0xa10b6b8f4ac53fa05bdfe1b1649fab1b,0,-106835000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0xaff8bc21e8965e6bba54967dd11575e0,0,0.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0xdc7b62d0ab1ee42ae3b6229fc4a9e1fb,0,63819000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2023,20231231,4,CAD,0xffad9347ef7dfc3580d6c782d49ba7a6,0,-11000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20221231,4,CAD,0x00000000,0,-429000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20221231,4,CAD,0x0ebd096f01f2a54209feaf11ae545ea7,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20221231,4,CAD,0x12faf8377383b01ce390c53e97c277ed,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20221231,4,CAD,0x3402bf640f0287ada8973c2d97fd81da,0,-778000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20221231,4,CAD,0x76b903fe9092a186a6dd1a77efe33910,0,368000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20221231,4,CAD,0xa1ef62f6db5758d439a1c8abc315fa0c,0,-19000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20231231,4,CAD,0x00000000,0,-329000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20231231,4,CAD,0x0ebd096f01f2a54209feaf11ae545ea7,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20231231,4,CAD,0x12faf8377383b01ce390c53e97c277ed,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20231231,4,CAD,0x3402bf640f0287ada8973c2d97fd81da,0,-677000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20231231,4,CAD,0x76b903fe9092a186a6dd1a77efe33910,0,376000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Increasedecreasethroughtransfersrightofuseassets,0001193125-24-075464,20231231,4,CAD,0xa1ef62f6db5758d439a1c8abc315fa0c,0,-28000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseThroughNewLeasesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0x00000000,0,-4368000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseThroughNewLeasesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0x0904ae52e61f3864cbf5b5afe3ca8703,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseThroughNewLeasesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0x167e0d820e7b348994f3e4c54228dfbe,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseThroughNewLeasesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0x7773b0c506b0a192042e0be994f48c79,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseThroughNewLeasesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0xe7b06c577769c2d2a698675e2e028cbd,0,-4368000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IncreaseThroughNewLeasesLiabilitiesArisingFromFinancingActivities,ifrs/2023,20231231,4,CAD,0xf385be2688ef2e8e8daeb6c74dceaa73,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20211231,0,CAD,0x00ea2ffd37f224336c0682cb2165bd87,0,229437000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20211231,0,CAD,0x513729a655f6338a1bfca518941c395d,0,110618000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20211231,0,CAD,0x7d05d8983b34cb1e4c55f220e39a40fa,0,118819000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20211231,0,CAD,0x92bcb20d173e95f9bad7ff86a1f464d0,0,-68304000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20211231,0,CAD,0x9c42087417fed139149c814496c6e3fc,0,-178190000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20211231,0,CAD,0xaeca7334490189a7f11e46e0974c5d6e,0,-109886000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x00000000,0,47117000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x00000000,1,47117000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x00ea2ffd37f224336c0682cb2165bd87,0,237464000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x28b6a7b60b6a647cea1346e069933491,0,47061000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x513729a655f6338a1bfca518941c395d,0,118645000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x7359a9ad5e5733505deab4b8abf33774,0,56000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x7d05d8983b34cb1e4c55f220e39a40fa,0,118819000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x7d05d8983b34cb1e4c55f220e39a40fa,1,118819000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x92bcb20d173e95f9bad7ff86a1f464d0,0,-71758000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x92bcb20d173e95f9bad7ff86a1f464d0,1,-71758000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0x9c42087417fed139149c814496c6e3fc,0,-190347000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20221231,0,CAD,0xaeca7334490189a7f11e46e0974c5d6e,0,-118589000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20231231,0,CAD,0x00000000,0,43577000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20231231,0,CAD,0x28b6a7b60b6a647cea1346e069933491,0,43577000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20231231,0,CAD,0x7d05d8983b34cb1e4c55f220e39a40fa,0,118819000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsAndGoodwill,ifrs/2023,20231231,0,CAD,0x92bcb20d173e95f9bad7ff86a1f464d0,0,-75242000.0,,0,2,,0.0,0.0,-3
0001193125-24-075464,IntangibleAssetsOtherThanGoodwill,ifrs/2023,20231231,0,CAD,0xba4840e18991fb58d7dafad0ca4a9e68,0,7655386000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,InterestExpense,ifrs/2023,20231231,4,CAD,0x00000000,0,51049000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpense,ifrs/2023,20231231,4,CAD,0x0904ae52e61f3864cbf5b5afe3ca8703,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpense,ifrs/2023,20231231,4,CAD,0x167e0d820e7b348994f3e4c54228dfbe,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpense,ifrs/2023,20231231,4,CAD,0x7773b0c506b0a192042e0be994f48c79,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpense,ifrs/2023,20231231,4,CAD,0xe7b06c577769c2d2a698675e2e028cbd,0,359000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpense,ifrs/2023,20231231,4,CAD,0xf385be2688ef2e8e8daeb6c74dceaa73,0,50690000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2023,20221231,4,CAD,0x08408db647371054e1c9dd392e694260,0,-1867000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2023,20221231,4,CAD,0x3d26e30e38f0c4b3eef73b3e7c9cbf89,0,-726000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2023,20221231,4,CAD,0x5c27984d7fee012bf2bb7a1dadf67794,0,-157000.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2023,20221231,4,CAD,0x7fa2f60a02213815d09a503479c49d01,0,726000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2023,20221231,4,CAD,0x8c9d8e3dc25e0fcb37efe3e1ea777f84,0,0.0,,0,2,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2023,20221231,4,CAD,0xa726e23f609fc1da9d72afe0e84a5456,0,1710000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2023,20231231,4,CAD,0x08408db647371054e1c9dd392e694260,0,-2527000.0,,0,2,,0.01095891,0.0,-3
